material_id,formula,transition_metal,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,energy_above_hull,volume,density,band_gap,is_stable,is_metal
mp-1221594,MnO4,Mn,8.0,25.0,17.0,11.4,5.44,8.0,52.0,87.0,35.0,80.0,11.2,87.0,15.9994,54.938045,38.938645,23.787129,12.460366400000002,15.9994,54.8,1519.0,1464.2,347.64,468.54400000000004,54.8,7.0,16.0,9.0,14.2,2.8800000000000003,16.0,2.0,4.0,2.0,2.4,0.6399999999999999,2.0,66.0,139.0,73.0,80.6,23.359999999999996,66.0,1.55,3.44,1.89,3.0620000000000003,0.6047999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.2,1.2799999999999998,4.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.2,0.3200000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.6,0.6399999999999999,2.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6,0.9600000000000002,2.0,9.105,10.4875862069,1.3825862068999992,9.38151724138,0.4424275862079991,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,217.0,205.0,53.0,65.6,12.0,0.5201991928333323,163.7800968094913,2.4117373118838494,0.0,False,True
mp-770543,Mn2O3,Mn,8.0,25.0,17.0,14.8,8.16,8.0,52.0,87.0,35.0,73.0,16.8,87.0,15.9994,54.938045,38.938645,31.574858,18.690549600000004,15.9994,54.8,1519.0,1464.2,640.48,702.816,54.8,7.0,16.0,9.0,12.4,4.32,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,139.0,73.0,95.2,35.04,66.0,1.55,3.44,1.89,2.684,0.9071999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.4,0.4800000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2,1.44,2.0,9.105,10.4875862069,1.3825862068999992,9.65803448276,0.6636413793119995,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.000124048275862,0.00014885793103439998,0.0,12.0,217.0,205.0,94.0,98.4,12.0,0.064272060375,107.67545202396182,4.8693814903078625,0.0,False,True
mp-1104282,Mn2O5,Mn,8.0,25.0,17.0,12.857142857142858,6.938775510204081,8.0,52.0,87.0,35.0,77.0,14.285714285714286,87.0,15.9994,54.938045,38.938645,27.124727142857143,15.89332448979592,15.9994,54.8,1519.0,1464.2,473.14285714285717,597.6326530612245,54.8,7.0,16.0,9.0,13.428571428571429,3.673469387755102,16.0,2.0,4.0,2.0,2.5714285714285716,0.816326530612245,2.0,66.0,139.0,73.0,86.85714285714286,29.79591836734694,66.0,1.55,3.44,1.89,2.9,0.7714285714285715,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.857142857142857,1.6326530612244896,4.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.285714285714286,0.4081632653061224,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.4285714285714286,0.8163265306122448,2.0,0.0,5.0,5.0,1.4285714285714286,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.857142857142857,1.2244897959183676,2.0,9.105,10.4875862069,1.3825862068999992,9.500024630542857,0.5643209007755097,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,8.860591133e-05,0.00012657987332857144,0.0,12.0,217.0,205.0,70.57142857142857,83.6734693877551,12.0,0.4110917261904765,189.94186028482588,3.319875709427822,0.0,False,True
mp-28338,Mn2O7,Mn,8.0,25.0,17.0,11.777777777777779,5.8765432098765435,8.0,52.0,87.0,35.0,79.22222222222223,12.098765432098762,87.0,15.9994,54.938045,38.938645,24.652432222222224,13.460272345679014,15.9994,54.8,1519.0,1464.2,380.17777777777775,506.14320987654315,54.8,7.0,16.0,9.0,14.0,3.111111111111111,16.0,2.0,4.0,2.0,2.4444444444444446,0.6913580246913581,2.0,66.0,139.0,73.0,82.22222222222223,25.23456790123457,66.0,1.55,3.44,1.89,3.02,0.6533333333333332,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.111111111111111,1.382716049382716,4.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.222222222222222,0.34567901234567905,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5555555555555556,0.691358024691358,2.0,0.0,5.0,5.0,1.1111111111111112,1.7283950617283952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.6666666666666665,1.037037037037037,2.0,9.105,10.4875862069,1.3825862068999992,9.41224137931111,0.4779310344839498,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.891570881222221e-05,0.00010720221370790124,0.0,12.0,217.0,205.0,57.55555555555556,70.8641975308642,12.0,0.3346113968981488,1246.6199895735654,2.3643255825932927,1.8058000000000003,False,False
mp-1180464,Mn3O4,Mn,8.0,25.0,17.0,15.285714285714286,8.326530612244898,8.0,52.0,87.0,35.0,72.0,17.142857142857142,87.0,15.9994,54.938045,38.938645,32.68739071428572,19.071989387755103,15.9994,54.8,1519.0,1464.2,682.3142857142857,717.1591836734694,54.8,7.0,16.0,9.0,12.142857142857142,4.408163265306123,16.0,2.0,4.0,2.0,2.857142857142857,0.979591836734694,2.0,66.0,139.0,73.0,97.28571428571429,35.755102040816325,66.0,1.55,3.44,1.89,2.63,0.9257142857142856,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.428571428571429,0.489795918367347,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,2.142857142857143,2.4489795918367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.2857142857142856,1.4693877551020407,2.0,9.105,10.4875862069,1.3825862068999992,9.697536945814287,0.677185080930612,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00013290886699499999,0.0001518958479942857,0.0,12.0,217.0,205.0,99.85714285714286,100.40816326530613,12.0,0.5794239267857133,459.11990023767487,3.3102535977915895,0.0,False,True
mp-1046066,Mn5O7,Mn,8.0,25.0,17.0,15.083333333333334,8.263888888888888,8.0,52.0,87.0,35.0,72.41666666666667,17.01388888888889,87.0,15.9994,54.938045,38.938645,32.22383541666667,18.92850798611111,15.9994,54.8,1519.0,1464.2,664.8833333333333,711.763888888889,54.8,7.0,16.0,9.0,12.25,4.375,16.0,2.0,4.0,2.0,2.8333333333333335,0.9722222222222222,2.0,66.0,139.0,73.0,96.41666666666667,35.48611111111111,66.0,1.55,3.44,1.89,2.6525,0.9187500000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3333333333333335,1.9444444444444446,4.0,0.0,5.0,5.0,2.0833333333333335,2.4305555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.416666666666667,0.48611111111111116,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1666666666666667,0.9722222222222223,2.0,0.0,5.0,5.0,2.0833333333333335,2.4305555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.25,1.4583333333333333,2.0,9.105,10.4875862069,1.3825862068999992,9.681077586208334,0.6720905172430552,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00012921695402291666,0.0001507531130267361,0.0,12.0,217.0,205.0,97.41666666666667,99.65277777777779,12.0,0.2344344430729155,294.95777796339917,4.353892657799678,0.0,False,True
mp-18922,Mn5O8,Mn,8.0,25.0,17.0,14.538461538461538,8.04733727810651,8.0,52.0,87.0,35.0,73.53846153846153,16.56804733727811,87.0,15.9994,54.938045,38.938645,30.975801923076922,18.432494674556214,15.9994,54.8,1519.0,1464.2,617.9538461538461,693.112426035503,54.8,7.0,16.0,9.0,12.538461538461538,4.260355029585799,16.0,2.0,4.0,2.0,2.769230769230769,0.9467455621301775,2.0,66.0,139.0,73.0,94.07692307692308,34.55621301775148,66.0,1.55,3.44,1.89,2.713076923076923,0.8946745562130177,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4615384615384617,1.893491124260355,4.0,0.0,5.0,5.0,1.9230769230769231,2.3668639053254434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.384615384615385,0.47337278106508884,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2307692307692308,0.9467455621301775,2.0,0.0,5.0,5.0,1.9230769230769231,2.3668639053254434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1538461538461537,1.4201183431952662,2.0,9.105,10.4875862069,1.3825862068999992,9.636763925730769,0.6544786778224847,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00011927718832884613,0.00014680269332781063,0.0,12.0,217.0,205.0,90.84615384615384,97.04142011834318,12.0,0.0131916344551274,135.65833629201595,4.929110137822828,0.6045000000000003,False,False
mp-754430,Mn7O12,Mn,8.0,25.0,17.0,14.263157894736842,7.9113573407202225,8.0,52.0,87.0,35.0,74.10526315789474,16.28808864265928,87.0,15.9994,54.938045,38.938645,30.34521657894737,18.121031468144043,15.9994,54.8,1519.0,1464.2,594.2421052631579,681.4005540166206,54.8,7.0,16.0,9.0,12.68421052631579,4.188365650969529,16.0,2.0,4.0,2.0,2.736842105263158,0.930747922437673,2.0,66.0,139.0,73.0,92.89473684210526,33.97229916897506,66.0,1.55,3.44,1.89,2.743684210526316,0.879556786703601,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.526315789473684,1.861495844875346,4.0,0.0,5.0,5.0,1.8421052631578947,2.326869806094183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.368421052631579,0.4653739612188365,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.263157894736842,0.930747922437673,2.0,0.0,5.0,5.0,1.8421052631578947,2.326869806094183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.1052631578947367,1.3961218836565097,2.0,9.105,10.4875862069,1.3825862068999992,9.6143738657,0.6434196198315784,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00011425499092552632,0.00014432209380066483,0.0,12.0,217.0,205.0,87.52631578947368,95.40166204986149,12.0,0.0557821250657895,188.3746629432944,5.082418840412951,0.0,False,True
mp-1221945,Mn8O17,Mn,8.0,25.0,17.0,13.44,7.398399999999999,8.0,52.0,87.0,35.0,75.8,15.232000000000001,87.0,15.9994,54.938045,38.938645,28.4597664,16.946098304000003,15.9994,54.8,1519.0,1464.2,523.344,637.21984,54.8,7.0,16.0,9.0,13.12,3.9168000000000007,16.0,2.0,4.0,2.0,2.64,0.8704000000000001,2.0,66.0,139.0,73.0,89.36,31.7696,66.0,1.55,3.44,1.89,2.8352,0.822528,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.72,1.7408,4.0,0.0,5.0,5.0,1.6,2.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.32,0.4352000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.36,0.8704,2.0,0.0,5.0,5.0,1.6,2.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.96,1.3056,2.0,9.105,10.4875862069,1.3825862068999992,9.547427586208,0.6017015172428797,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,9.923862068959999e-05,0.00013496452413785598,0.0,12.0,217.0,205.0,77.6,89.21599999999998,12.0,0.1086866119333347,287.6009909735257,4.107996450183211,0.3141,False,False
mp-1045833,Mn9O13,Mn,8.0,25.0,17.0,14.954545454545455,8.21900826446281,8.0,52.0,87.0,35.0,72.68181818181819,16.921487603305785,87.0,15.9994,54.938045,38.938645,31.928845681818185,18.825708533057853,15.9994,54.8,1519.0,1464.2,653.790909090909,707.8983471074381,54.8,7.0,16.0,9.0,12.318181818181818,4.351239669421488,16.0,2.0,4.0,2.0,2.8181818181818183,0.9669421487603306,2.0,66.0,139.0,73.0,95.86363636363636,35.29338842975207,66.0,1.55,3.44,1.89,2.666818181818182,0.9137603305785124,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.3636363636363638,1.9338842975206612,4.0,0.0,5.0,5.0,2.0454545454545454,2.4173553719008263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.409090909090909,0.4834710743801653,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1818181818181819,0.9669421487603306,2.0,0.0,5.0,5.0,2.0454545454545454,2.4173553719008263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.227272727272727,1.4504132231404958,2.0,9.105,10.4875862069,1.3825862068999992,9.670603448277273,0.6684404388731401,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00012686755485886362,0.00014993438301502066,0.0,12.0,217.0,205.0,95.86363636363636,99.11157024793388,12.0,0.2280900682102249,267.4659775898533,4.361003651658974,0.0,False,True
mp-776603,Mn15O32,Mn,8.0,25.0,17.0,13.425531914893616,7.387958352195563,8.0,52.0,87.0,35.0,75.82978723404256,15.210502489814395,87.0,15.9994,54.938045,38.938645,28.426627127659575,16.922181620642828,15.9994,54.8,1519.0,1464.2,522.0978723404255,636.3205070167497,54.8,7.0,16.0,9.0,13.127659574468085,3.9112720688094162,16.0,2.0,4.0,2.0,2.6382978723404253,0.8691715708465367,2.0,66.0,139.0,73.0,89.29787234042553,31.724762335898596,66.0,1.55,3.44,1.89,2.8368085106382974,0.8213671344499774,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.723404255319149,1.738343141693074,4.0,0.0,5.0,5.0,1.5957446808510638,2.172928927116342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.319148936170213,0.43458578542326837,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3617021276595744,0.869171570846537,2.0,0.0,5.0,5.0,1.5957446808510638,2.172928927116342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.9574468085106385,1.3037573562698055,2.0,9.105,10.4875862069,1.3825862068999992,9.546250917095744,0.6008523126410134,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,9.897468818776595e-05,0.00013477404348972386,0.0,12.0,217.0,205.0,77.42553191489361,89.09008601177003,12.0,0.1376911432446803,557.7015489906358,3.9780518385523496,0.0,False,True
mp-1222372,Mn20O43,Mn,8.0,25.0,17.0,13.396825396825397,7.367094986142605,8.0,52.0,87.0,35.0,75.88888888888889,15.167548500881836,87.0,15.9994,54.938045,38.938645,28.3608746031746,16.874393902746284,15.9994,54.8,1519.0,1464.2,519.6253968253968,634.5235575711766,54.8,7.0,16.0,9.0,13.142857142857142,3.9002267573696145,16.0,2.0,4.0,2.0,2.634920634920635,0.8667170571932478,2.0,66.0,139.0,73.0,89.17460317460318,31.63517258755354,66.0,1.55,3.44,1.89,2.84,0.819047619047619,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.7301587301587302,1.7334341143864955,4.0,0.0,5.0,5.0,1.5873015873015872,2.1667926429831192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.317460317460317,0.43335852859662377,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3650793650793651,0.8667170571932478,2.0,0.0,5.0,5.0,1.5873015873015872,2.1667926429831192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.9523809523809526,1.3000755857898716,2.0,9.105,10.4875862069,1.3825862068999992,9.54391625615873,0.5991555242801706,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,9.845101258888887e-05,0.00013439344575626102,0.0,12.0,217.0,205.0,77.07936507936508,88.8384983623079,12.0,0.1481496255291006,726.3688102339088,4.084623950752032,0.0509000000000001,False,False
mp-849596,Mn21O40,Mn,8.0,25.0,17.0,13.852459016393443,7.675356087073367,8.0,52.0,87.0,35.0,74.95081967213115,15.802203708680464,87.0,15.9994,54.938045,38.938645,29.40450729508197,17.580468583714055,15.9994,54.8,1519.0,1464.2,558.8688524590164,661.0739048642837,54.8,7.0,16.0,9.0,12.901639344262295,4.063423810803548,16.0,2.0,4.0,2.0,2.6885245901639343,0.902983069067455,2.0,66.0,139.0,73.0,91.1311475409836,32.95888202096211,66.0,1.55,3.44,1.89,2.789344262295082,0.853319000268745,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.622950819672131,1.8059661381349101,4.0,0.0,5.0,5.0,1.721311475409836,2.2574576726686373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,1.0,6.344262295081967,0.45149153453372753,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3114754098360655,0.9029830690674551,2.0,0.0,5.0,5.0,1.721311475409836,2.2574576726686373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.0327868852459017,1.3544746036011823,2.0,9.105,10.4875862069,1.3825862068999992,9.580972300736066,0.6242259681784464,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00010676286037303278,0.0001400168660629938,0.0,12.0,217.0,205.0,82.57377049180327,92.55576457941415,12.0,0.0576284699112044,720.1760571895777,4.135748881653512,0.3699999999999999,False,False
mp-1974703,FeO,Fe,8.0,26.0,18.0,17.0,9.0,8.0,55.0,87.0,32.0,71.0,16.0,55.0,15.9994,55.845,39.8456,35.9222,19.9228,15.9994,54.8,1811.0,1756.2,932.9,878.1,54.8,8.0,16.0,8.0,12.0,4.0,8.0,2.0,4.0,2.0,3.0,1.0,2.0,66.0,132.0,66.0,99.0,33.0,66.0,1.83,3.44,1.6099999999999999,2.635,0.8049999999999999,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,6.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,3.0,1.0,2.0,9.105,10.73,1.625,9.9175,0.8125,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,12.0,229.0,217.0,120.5,108.5,12.0,0.1682073175000003,81.33221341667618,5.867315203727379,0.5488999999999997,False,False
mp-796324,FeO2,Fe,8.0,26.0,18.0,14.0,8.0,8.0,55.0,87.0,32.0,76.33333333333333,14.222222222222223,87.0,15.9994,55.845,39.8456,29.281266666666667,17.709155555555554,15.9994,54.8,1811.0,1756.2,640.1999999999999,780.5333333333334,54.8,8.0,16.0,8.0,13.333333333333334,3.5555555555555554,16.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,66.0,132.0,66.0,88.0,29.333333333333332,66.0,1.83,3.44,1.6099999999999999,2.9033333333333338,0.7155555555555554,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.666666666666667,0.888888888888889,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,10.73,1.625,9.646666666666667,0.722222222222222,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,12.0,229.0,217.0,84.33333333333333,96.44444444444446,12.0,0.1798254058333332,153.9825826946548,3.789209384847087,1.1543,False,False
mp-863316,FeO3,Fe,8.0,26.0,18.0,12.5,6.75,8.0,55.0,87.0,32.0,79.0,12.0,87.0,15.9994,55.845,39.8456,25.9608,14.9421,15.9994,54.8,1811.0,1756.2,493.85,658.575,54.8,8.0,16.0,8.0,14.0,3.0,16.0,2.0,4.0,2.0,2.5,0.75,2.0,66.0,132.0,66.0,82.5,24.75,66.0,1.83,3.44,1.6099999999999999,3.0375,0.6037499999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.5,0.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.5,0.75,2.0,9.105,10.73,1.625,9.51125,0.609375,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5276657,0.79149855,0.0,12.0,229.0,217.0,66.25,81.375,12.0,0.5403715906249991,122.93865159799668,2.805231526461336,0.3050999999999999,False,False
mp-776606,Fe2O3,Fe,8.0,26.0,18.0,15.2,8.64,8.0,55.0,87.0,32.0,74.2,15.36,87.0,15.9994,55.845,39.8456,31.93764,19.125887999999996,15.9994,54.8,1811.0,1756.2,757.28,842.976,54.8,8.0,16.0,8.0,12.8,3.84,16.0,2.0,4.0,2.0,2.8,0.96,2.0,66.0,132.0,66.0,92.4,31.68,66.0,1.83,3.44,1.6099999999999999,2.7960000000000003,0.7727999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,2.4,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,2.0,6.8,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.8,0.96,2.0,9.105,10.73,1.625,9.755,0.78,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.84426512,1.0131181439999999,0.0,12.0,229.0,217.0,98.8,104.16,12.0,0.1230215537500001,412.5212429663978,5.142396896483901,0.0,False,True
