material_id,formula,transition_metal,energy_above_hull,volume,density,band_gap,is_stable,is_metal,num_materials
mp-1094003,ZnO2,Zn,0.4591891483333326,34.45472719532318,4.694550521343299,0.0,False,True,1
mp-1977753,YO2,Y,0.3173831439583328,110.19832494704283,3.6437376890361888,0.0,False,True,1
mp-1187855,YO,Y,0.2210998014583332,67.53554734125309,5.158743003283924,0.0,False,True,1
mp-1189335,YO3,Y,0.46245090359374963,201.8495252066529,4.5050296449423435,0.0,False,True,1
mp-775907,Y2O3,Y,0.0418387982499997,419.4707436136238,5.363418071096292,3.5727,False,False,1
mp-775910,ZrO2,Zr,0.04733514133333294,328.3116221174586,6.232379842724869,3.3165999999999998,False,False,1
mp-10197,ZrO,Zr,0.3467296037499974,24.73907116775216,7.197062638088304,0.0,False,True,1
mp-10735,Zr2O,Zr,0.22800907249999725,115.95362797641955,5.683818032715772,0.0,False,True,1
mp-1017,Zr3O,Zr,0.007423523749999106,143.58864502115784,6.69984282918577,0.0,False,True,1
mp-1215377,Zr4O,Zr,0.0,286.99175263227033,6.611601417853336,0.0,True,True,1
mp-761151,Zr6O11,Zr,0.08387070720588063,208.53678271832567,5.759799288422903,0.3600000000000003,False,False,1
mp-685070,Zr19O40,Zr,0.10849655771186484,703.432861447232,5.602303605070874,0.03730000000000011,False,False,1
mp-684977,Zr27O49,Zr,0.11612779549341923,919.101917805969,5.866380146046199,0.0,False,True,1
mp-776975,NbO2,Nb,0.07206724749999971,269.65777786423155,6.153278661367969,0.0,False,True,1
mp-1179977,NbO3,Nb,0.19552483410714316,251.23391927853572,3.7252543088397148,0.0,False,True,1
mp-2311,NbO,Nb,0.0,76.75730697732924,7.068081579827412,0.0,True,True,1
mp-776896,Nb2O5,Nb,0.05922132576530714,509.80494798024336,3.463187190543735,2.4469,False,False,1
mp-1095187,Nb2O3,Nb,0.08106879983333393,119.20386858387614,6.514087813324666,0.0,False,True,1
mp-1232391,Nb4O9,Nb,0.20098092823076819,179.0015377322127,4.783240215858422,0.0,False,True,1
mp-28212,Nb4O5,Nb,0.023646288611111288,218.36385753050266,6.868690151797188,0.0,False,True,1
mp-1470,Nb12O29,Nb,0.0,1205.7226655355864,4.348856323999878,0.0,True,True,1
mp-2704783,MoO3,Mo,0.49267484656249927,218.7524469935191,4.3705111946400645,0.9698999999999998,False,False,1
mp-796331,MoO5,Mo,0.6691908581249999,185.63348588446073,3.1476030391457916,0.48929999999999996,False,False,1
mp-1041997,MoO2,Mo,0.21076656500000013,95.69215686019541,4.440225464687226,1.0112999999999999,False,False,1
mp-1180203,MoO4,Mo,0.4693881167499976,169.9138080370062,3.126086531254211,0.498,False,False,1
mp-1043432,Mo2O5,Mo,0.10960732265306206,276.6003698773015,3.2643657030612734,1.5101999999999998,False,False,1
mp-1180296,Mo2O7,Mo,0.3391895963888887,269.83855993003976,3.7399965233296943,0.03599999999999992,False,False,1
mp-1371699,Mo2O3,Mo,0.329072008999999,289.2619212503938,5.508186091834763,0.7565999999999997,False,False,1
mp-1044452,Mo3O7,Mo,0.21451751935714292,724.2077718336434,3.6669573682730947,0.9077999999999999,False,False,1
mp-1173004,Mo3O8,Mo,0.25395127428571485,326.4560793645561,4.230139542169296,1.2265000000000001,False,False,1
mp-1180281,Mo3O10,Mo,0.1862437050961514,405.19159239394736,3.670424838856792,0.0,False,True,1
mp-1047895,Mo4O9,Mo,0.12833722296703343,178.30688530579647,4.914881052401838,0.0,False,True,1
mp-540786,Mo4O11,Mo,0.005641713880951471,981.5487858683184,3.787860177886266,0.0,False,True,1
mp-543061,Mo4O5,Mo,0.6811400525,486.0945572766229,6.336928529293509,0.0,False,True,1
mp-1239172,Mo5O14,Mo,0.01761337233082827,2168.0746142228,4.311687011527341,0.0,False,True,1
mp-1201958,Mo8O23,Mo,0.0051080399193565995,1859.7771942131099,4.0554372082160794,0.5988,False,False,1
mp-27701,Mo9O26,Mo,0.0018604027142856694,1052.1397433192535,4.0385650788333445,0.742204054361205,False,False,1
mp-28777,Mo9O25,Mo,0.006341146323528335,1086.8411868823891,3.860729256957504,0.0,False,True,1
mp-1221884,Mo13O33,Mo,0.051777474673913915,649.8453513939792,4.536139684513112,0.0,False,True,1
mp-285,Mo17O47,Mo,0.00620977595982275,1785.4605019154048,4.432452646259344,0.0,False,True,1
mp-1205302,TcO2,Tc,0.07857578833333356,63.00181205088093,6.852758017130678,0.0,False,True,1
mp-27485,Tc2O7,Tc,0.0,551.7048267620728,3.708062965226387,2.6664,True,False,1
mp-1008785,RuO2,Ru,0.18805873833333475,28.647745973939394,7.713205131576927,0.6058000000000003,False,False,1
mp-547094,RuO4,Ru,0.00018182525000032257,150.93881260009232,3.6319511740042834,2.3853,False,False,1
mp-1219486,RhO3,Rh,0.5570837924999994,103.99192114417295,2.409624581770927,0.0,False,True,1
mp-725,RhO2,Rh,0.0,62.21966740434897,7.200741182349888,0.0,True,True,1
mp-1179690,Rh2O3,Rh,0.15276109349999967,218.35607949827573,7.720601938260356,0.2942,False,False,1
mp-1018886,PdO2,Pd,0.0,64.3430838656573,7.144507582289027,0.0,True,True,1
mp-1336,PdO,Pd,0.0,50.08427352138736,8.117605875103205,0.0,True,True,1
mp-10729,Pd2O,Pd,0.1386693266666672,93.72186531305883,8.109031183681832,0.0,False,True,1
mp-1219936,Pd7O8,Pd,0.0562793776666668,190.71525964567334,7.600561207994447,0.0,False,True,1
mp-2803876,AgO,Ag,0.0,61.1210263814898,6.730482171210601,0.0,True,True,1
mp-1214896,AgO2,Ag,0.7035315005555556,98.07180208745356,4.736419908864837,0.0,False,True,1
mp-1046809,Ag2O3,Ag,0.2562967936666656,283.5055218558439,6.178949944384813,0.0,False,True,1
mp-353,Ag2O,Ag,0.0,107.44222318884995,7.163037735938534,0.0,True,True,1
mp-1605,Ag3O4,Ag,0.0,182.6046271942463,7.049422637189597,0.0,True,True,1
mp-27819,Ag3O,Ag,0.020161739583333116,122.23889308286942,9.226616762296846,0.0,False,True,1
mp-1096866,CdO2,Cd,0.4323955816666665,43.41044845489024,5.5239723009106525,0.0,False,True,1
mp-1132,CdO,Cd,0.0,26.32170194637648,8.100938400185731,0.0,True,True,1
mp-1206559,LaO2,La,0.14003346124999894,106.21319751699899,5.343840954130625,0.0,False,True,1
mp-1206710,LaO,La,0.02561112124999987,33.99115179242404,7.5674278462756925,0.0,False,True,1
mp-1180635,La2O3,La,0.23565604849999922,115.60663530993467,4.679824860664666,0.0,False,True,1
mp-775757,HfO2,Hf,0.009928638750000829,272.91790420316113,10.24556822655066,4.016500000000001,False,False,1
mp-2630414,TaO3,Ta,0.1462951843749991,248.4613529066973,6.120451427451534,0.0,False,True,1
mp-510,TaO2,Ta,0.06879037205277783,575.4542332329144,9.831712377896322,0.4284000000000008,False,False,1
mp-684958,TaO10,Ta,0.4614654038636372,173.86025372199208,3.2563354754809066,0.0,False,True,1
mp-1539317,Ta2O5,Ta,0.013605430714287436,193.99668074320508,7.564873681773962,2.7649,False,False,1
mp-1079159,Ta2O3,Ta,0.21616173942666705,117.53100921349599,11.582389009489992,0.0,False,True,1
mp-726074,Ta2O7,Ta,0.49925202055555573,303.7804099346293,5.180817617441381,0.0,False,True,1
mp-727194,Ta3O8,Ta,0.039621046363636836,608.2714305252761,7.325375132657547,0.0,False,True,1
mp-29727,Ta4O,Ta,0.22982059791999987,78.62264164617808,15.624655948608488,0.0,False,True,1
mp-1218065,Ta6O,Ta,0.03125975427619032,231.7876400252598,15.785084775438426,0.0,False,True,1
mp-685006,Ta10O9,Ta,0.6652105345824566,231.1533085761011,14.033192606144524,0.0,False,True,1
mp-684943,Ta22O21,Ta,0.563254326424806,654.602092843171,10.950595506274487,0.0,False,True,1
mp-1524394,WO2,W,0.0,134.17829845535863,10.684552244729895,0.0,True,True,1
